APTF,7
<<Description>>

<<Creator>>
Unknown
<<Category>>

<<Objects>>
227	M107	NGC6171	16.5422058	-13.0531942	10.00	999.00	10	0.00	Globular	Messier	106		0	0.0000000
228	M108	NGC3556,UGC6225	11.1919414	55.6739997	10.60	999.00	8.6x2.4	0.00	Galaxy	Messier	107		80	0.0000000
229	M109	NGC3992,UGC6937	11.9599781	53.3746375	10.60	999.00	7.5x4.4	0.00	Galaxy	Messier	108		68	0.0000000
230	M110	Satellite Of Andromeda Galaxy	0.6728219	41.6853639	8.90	999.00	19.5x11.5	0.00	Galaxy	Messier	109		170	0.0000000
231	Mars		12.4652045	-2.0192585	2.00	999.00	3.6"	0.00	Planet		-1		0	0.0000000
232	Mercury		14.8444043	-19.0862168	0.08	999.00	6.2"	0.00	Planet		-1		0	0.0000000
233	Moon		2.8386019	10.9807212	-12.60	999.00		0.00	Moon		-1		0	0.0000000
234	Neptune		23.1768845	-6.4428358	7.66	999.00	2.3"	0.00	Planet		-1		0	0.0000000
235	NGC1907	NGC1907	5.4666667	35.3166656	8.20	999.00	7	0.00	Open	NGC	1906		0	0.0000000
236	NGC2023	NGC2023, HourseHead (B33)	5.6933331	-2.2333333	999.00	999.00	10	0.00	E Neb	NGC	2022		0	0.0000000
237	NGC2903	NGC2903	9.5366669	21.5000000	8.90	999.00	12.6	0.00	Galaxy	NGC	2902		17	0.0000000
238	NGC6633	NGC6633	18.4616661	6.5666667	4.60	999.00	27	0.00	Open	NGC	6632		0	0.0000000
239	NGC6819	NGC6819	19.6883336	40.1833344	7.30	999.00	5	0.00	Open	NGC	6818		0	0.0000000
240	NGC6940	NGC6940	20.5766658	28.2999992	6.30	999.00	31	0.00	Open	NGC	6939		0	0.0000000
241	NGC7209	NGC7209	22.0866661	46.5000000	6.70	999.00	25	0.00	Open	NGC	7208		0	0.0000000
242	NGC7789	NGC7789	23.9500008	56.7333336	6.70	999.00	16	0.00	Open	NGC	7788		0	0.0000000
243	Pluto		19.4770497	-22.4341596	15.00	999.00	0.1"	0.00	Planet		-1		0	0.0000000
244	Saturn		19.0381459	-22.4099974	1.33	999.00	18.1"	0.00	Planet		-1		0	0.0000000
245	Sh2-101	Sh2-101	20.0080556	35.3205556	9.00	999.00	16x9	0.00	E Neb		-1		0	0.0000000
246	Sun		9.8365875	13.0946753	-26.80	999.00	31.99'	0.00	Sun		-1		0	0.0000000
247	TYC 425-2502-1	Barnard star	17.9633333	4.6933333	9.50	999.00		0.00	Star		-1		0	0.0000000	M4V
248	Uranus		2.0157813	11.7950797	6.26	999.00	3.3"	0.00	Planet		-1		0	0.0000000
249	Venus		9.9486351	13.9294717	-3.49	999.00	9.6"	0.00	Planet		-1		0	0.0000000
<<Elements>>
<<Minor>>
<<User>>
<<Columns>>
0	0	Seq	Sequence	2	0
1	60	ID	ID	1	0
2	50	Images	Images	2	0
3	120	Name	Name	1	0
4	88	Type	Type	2	0
5	60	RA	R.A.	2	0
6	55	Dec	Declination	2	0
7	50	Azimuth	Azimuth	2	0
8	50	Altitude	Altitude	2	0
9	50	Rise	Rising Time	2	0
10	50	Transit	Transit Time	2	0
11	50	Set	Setting Time	2	0
12	40	Vis	Visibility	2	0
13	40	Obs	Observations	2	0
14	45	Rating	Average Rating	2	0
15	40	ODM	ODM	2	0
16	40	Mag	Magnitude	2	0
17	40	Mag 2	Magnitude 2	2	0
18	40	Sep	Separation	2	0
19	50	Diff Idx	Difficulty Index	2	0
20	55	L Rating	Lord Rating	2	0
21	50	Size	Size	2	0
22	50	Const	Constellation	2	0
23	60	Catalogue	Catalogue	2	0
29	55	Chart#	Chart #	1	0
30	55	Spect	Spectral	2	0
31	40	SB	Surface Brightness	2	0
32	40	PosAngle	Position Angle	2	0
33	50	Period	Period	2	0
34	40	LOC	Log Object Contrast	2	0
35	60	Transit Date	Transit Date	2	0
38	50	Transit Alt	Transit Altitude	2	0
39	300	User Notes	User Notes	1	0
48	45	Split	Splitability	2	0
60	40	Comp	Components	2	0
61	300	Catalogue Notes	Catalogue Notes	1	0
<<End>>
