"# Observations","Air Mass","Altitude","Annotations","Apparent Mag","Avg. Rating","Avg. Rating (Numeric)","Azimuth","Best Eyepiece","Best Magnification","Best Time","Catalogue","Catalogue Notes","Chart #","Components","Constellation","Dark Time Duration","Dark Time End","Dark Time Start","Date of Opposition","Dec","Difficulty Index","Ecliptic Latitude","Ecliptic Longitude","Extinction","Found","Galactic Latitude","Galactic Longitude","Heliocentric JDate","Hour Angle","ID","Log Object Contrast","Lord's Rating","Magnitude","Magnitude2","Moon Distance","Name","Observability","ODM","Parallactic Angle","PCW Level","Period","Plan Seq #","Pos.Angle","Probability","Probability 2","RA","Rise Time","Separation","Set Time","Size","Spectral","Splitability","Splittable Aperture","Sun Distance","Surface Brightness","Transit Altitude","Transit Date","Transit Time","Type","User Notes","Visible"
"0","1.2091849","55.76","","8.783","","0","215.12","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Sge","5.8494446","02h 03m 45s","20h 12m 47s","2020-07-29","18.77825","-999","38.79","305.35","0.2832774","No","-4.56","56.74","0.0010521","01h 19m 58s","M71","-1.2859908","","8.5","","99.54","NGC6838","47.335152","28x","23.49","3","0","191","0","100","0","19.896158","11h 58m 00s","","02h 05m 00s","7","","No","0","100.5","21.414977","59.78","2020-07-29 22:53:19","18h 55m 48s","Globular","Rating:VG","Limit"
"0","2.1026847","28.3","","10.488","","0","185.62","21mm (48X)","27.5","19h 15m 00s","Messier","","8","","Aqr","4.3494445","00h 33m 45s","20h 12m 47s","2020-08-13","-12.53731","-999","4.77","312.27","0.4875065","No","-32.68","35.16","0.00201","00h 20m 17s","M72","-1.7130298","","10","","91.62","NGC6981","44.7235503","27x","3.77","3","0","192","0","100","0","20.891062","14h 54m 00s","","00h 31m 00s","5","","No","0","110.37","22.4825746","28.46","2020-08-14 03:15:43","19h 55m 30s","Globular","Rating:GD","Limit"
"0","2.1041585","28.28","","9.488","","0","184.1","21mm (48X)","27.5","19h 15m 00s","Messier","","8","","Aqr","-99","-01h 00m 00s","-01h 00m 00s","2020-08-14","-12.63528","-999","4.3","313.53","0.4878332","No","-33.94","35.71","0.0021294","00h 14m 48s","M73","-0.7255683","","9","","90.32","NGC6994","44.7188717","28x","2.76","4","0","193","0","100","0","20.982222","14h 58m 00s","","00h 39m 00s","3","","No","0","111.64","20.0139208","28.36","2020-08-15 12:38:54","20h 00m 58s","Open+Asterism","Rating:VG","Limit"
"0","2.1448324","27.69","","10.298","","0","97.79","21mm (48X)","27.5","19h 15m 00s","Messier","","3","","Psc","8.966632","05h 10m 47s","20h 12m 47s","2019-10-25","15.7835","-999","5.33","28.15","0.4975781","No","-45.71","138.62","0.0057157","-04h 22m 57s","M74","-2.0644537","","9.8","","18.53","The Phantom","44.050386","27x","-42.49","2","0","194","25","100","0","1.611617","17h 58m 00s","","07h 35m 00s","10x9","","No","0","171.74","23.3611342","56.78","2019-10-24 22:21:29","00h 38m 44s","Galaxy","Rating:GD","Limit"
"0","3.2975045","17.49","","10.271","","0","196.44","21mm (48X)","27.5","19h 15m 00s","Messier","","8","","Sgr","2.5994445","22h 48m 45s","20h 12m 47s","2020-08-01","-21.92189","-999","-1.61","299.02","0.7714536","No","-25.75","20.3","0.0007232","01h 07m 40s","M75","-1.5276283","","9.5","","104.23","NGC6864","41.3561274","27x","11.54","3","0","195","0","100","0","20.101336","14h 58m 00s","","22h 50m 00s","6","","No","0","97.2","22.0190708","19.08","2020-08-02 02:01:58","19h 08m 07s","Globular","Rating:VG","Limit"
"0","1.3330307","48.56","","12.311","","0","59.92","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","Per","8.966632","05h 10m 47s","20h 12m 47s","2019-10-26","51.57084","-999","37.74","44.85","0.3114959","No","-10.51","130.93","0.0042036","-04h 28m 34s","M76","-2.3338083","","12","","42.89","Little Dumbbell Nebula","46.8102361","27x","-65.98","3","0","196","0","100","0","1.705028","-01h 00m 00s","","-01h 00m 00s","4","","No","0","136.7","24.0345207","87.43","2019-10-26 08:34:08","00h 44m 20s","P Neb","Rating:VG","Limit"
"0","10.0951547","5.08","","12.073","","0","95.89","21mm (48X)","27.5","01h 45m 00s","Messier","","3","","Cet","8.966632","05h 10m 47s","20h 12m 47s","2019-10-27","-0.01337","-999","-15.04","38.25","2.3727298","No","-51.93","172.1","0.0053506","-05h 28m 56s","M77","-1.7139892","","9.7","","11.16","Cetus A","21.7534774","27x","-40.74","2","0","197","70","100","0","2.711302","19h 43m 00s","","07h 13m 00s","7x6","","No","0","157.88","22.484973","40.99","2019-11-10 17:06:25","01h 44m 43s","Galaxy","Rating:GD","Limit"
"0","999","-23.9","","","","0","59.2","21mm (48X)","27.5","04h 45m 00s","Messier","","4","","Ori","6.3671876","05h 10m 47s","22h 48m 45s","2019-12-12","0.08","-999","-23.31","86.39","999","No","-14.31","205.33","0.0022782","-08h 33m 01s","M78","-1.1775058","","8","","45.16","NGC2068","0","28x","-34.3","4","0","198","0","100","0","5.779167","22h 46m 00s","","10h 16m 00s","8","","No","0","113.23","21.1437645","41.08","2019-12-27 12:40:54","04h 48m 47s","D Neb","Rating:VG",""
"0","999","-39.41","","","","0","82.73","21mm (48X)","27.5","04h 15m 00s","Messier","","4","","Lep","4.2421875","05h 10m 47s","00h 56m 15s","2019-12-06","-24.52481","-999","-47.59","77.88","999","No","-29.35","227.23","0.0021758","-08h 10m 26s","M79","-1.4503643","","8.5","","51.67","NGC1904","0","28x","-45.67","3","0","199","0","100","0","5.402944","00h 58m 00s","","07h 54m 00s","8","","No","0","112.13","21.8259108","16.48","2019-12-21 18:53:38","04h 26m 13s","Globular","Rating:GD",""
"0","999","-7.46","","","","0","243.3","21mm (48X)","27.5","18h 45m 00s","Messier","","7","","Sco","-99","-01h 00m 00s","-01h 00m 00s","2020-06-04","-22.9755","-999","-1.62","246.42","999","No","19.46","352.68","-0.0041111","04h 56m 42s","M80","-1.4701058","","8.5","","156.09","NGC6093","0","28x","39.54","3","0","200","0","100","0","16.284119","11h 58m 00s","","18h 54m 00s","8","","No","0","44.62","21.8752646","18.02","2020-06-04 20:00:55","15h 19m 05s","Globular","Rating:VG",""
"0","2.1014064","28.32","","8.287","","0","355.78","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-02-13","69.06557","-999","51.58","119.49","0.4872227","No","40.9","142.09","-0.0004788","11h 18m 11s","M81","-1.748223","","7.8","","85.45","Bode's Galaxy","44.7230322","27x","7.77","2","0","201","157","100","0","9.925901","-01h 00m 00s","","-01h 00m 00s","24x11","","No","0","85.24","22.5705575","69.93","2020-02-28 19:22:54","08h 57m 35s","Galaxy","Rating:VG","Limit"
"0","2.0609162","28.93","","9.678","","0","355.84","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-02-13","69.68064","-999","52.11","118.98","0.4780242","No","40.57","141.41","-0.0004419","11h 17m 52s","M82","-1.5800853","","9.2","","85.27","Cigar Galaxy, Ursa Major A","44.8389335","27x","7.88","2","0","202","65","100","0","9.931311","-01h 00m 00s","","-01h 00m 00s","10x5","","No","0","85.61","22.1502132","69.32","2020-02-28 21:21:46","08h 57m 55s","Galaxy","Rating:VG","Limit"
"0","999","-37.51","","","","0","265.77","21mm (48X)","27.5","-01h 00m 00s","Messier","","6","","Hya","-99","-01h 00m 00s","-01h 00m 00s","2020-04-24","-29.86425","-999","-18.37","213.58","999","No","31.97","314.58","-0.0053663","07h 36m 44s","M83","-1.5749569","","8","","154.55","Southern Pinwheel Galaxy","0","27x","48.98","2","0","203","0","100","0","13.616761","09h 58m 00s","","15h 20m 00s","13x12","","No","0","21.7","22.1373923","11.14","2020-04-25 03:07:20","12h 39m 02s","Galaxy","Rating:VG",""
"0","999","-15.13","","","","0","311.54","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.2421876","05h 10m 47s","04h 56m 15s","2020-03-28","12.88678","-999","14.3","180.53","999","No","74.48","278.2","-0.0052144","08h 48m 41s","M84","-1.8555519","","10.2","","136.77","NGC4374,UGC7494","0","27x","30.25","2","0","204","135","100","0","12.417684","04h 24m 00s","","18h 05m 00s","6","","No","0","25.47","22.8388797","53.89","2020-04-06 19:58:19","11h 27m 06s","Galaxy","Rating:GD",""
"0","999","-10.49","","","","0","314.19","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","1.2421875","05h 10m 47s","03h 56m 15s","2020-03-28","18.19081","-999","19.16","178.32","999","No","79.24","267.72","-0.0050028","08h 48m 20s","M85","-1.8114095","","10","","133.86","NGC4382,UGC7508","0","27x","29.68","2","0","205","0","100","0","12.423373","03h 58m 00s","","18h 31m 00s","7x5","","No","0","29.98","22.7285238","59.19","2020-04-06 22:03:21","11h 27m 26s","Galaxy","Rating:GD",""
"0","999","-14.94","","","","0","311.33","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.2421876","05h 10m 47s","04h 56m 15s","2020-03-28","12.94616","-999","14.46","180.76","999","No","74.64","279.09","-0.0052188","08h 47m 33s","M86","-1.9218924","","9.9","","136.97","NGC4406,UGC7532","0","27x","30.37","2","0","206","130","100","0","12.436631","04h 28m 00s","","18h 09m 00s","9x6","","No","0","25.36","23.0047311","53.95","2020-04-07 02:54:41","11h 28m 14s","Galaxy","Rating:GD",""
"0","999","-14.84","","","","0","310.03","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.7421876","05h 10m 47s","04h 26m 15s","2020-04-06","12.39077","-999","14.42","182.06","999","No","74.49","283.78","-0.0052642","08h 42m 55s","M87","-1.770389","","9.6","","138.23","Smoking Gun, Virgo A","0","27x","30.95","2","0","207","0","100","0","12.513736","04h 58m 00s","","18h 09m 00s","8x6","","No","0","24.29","22.6259725","53.39","2020-04-08 07:09:01","11h 32m 52s","Galaxy","Rating:GD",""
"0","999","-12.96","","","","0","310.85","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.2421876","05h 10m 47s","04h 56m 15s","2020-04-07","14.42008","-999","16.38","181.47","999","No","76.51","282.33","-0.0051949","08h 41m 45s","M88","-1.6520364","","10.2","","137.34","NGC4501,UGC7675","0","27x","30.82","2","0","208","140","100","0","12.5331","04h 24m 00s","","18h 20m 00s","6x3","","No","0","25.91","22.3300911","55.42","2020-04-08 14:14:32","11h 34m 01s","Galaxy","Rating:GD",""
"0","999","-14.09","","","","0","309.08","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.2421876","05h 10m 47s","04h 56m 15s","2020-04-08","12.55628","-999","15.05","183.11","999","No","74.97","287.94","-0.0052825","08h 38m 05s","M89","-1.9368429","","10.9","","139.12","NGC4552,UGC7760","0","27x","31.45","2","0","209","0","100","0","12.594419","04h 58m 00s","","18h 16m 00s","5x4","","No","0","23.85","23.0421073","53.56","2020-04-09 12:41:59","11h 37m 42s","Galaxy","Rating:GD",""
"0","999","-13.42","","","","0","309.15","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Vir","0.2421876","05h 10m 47s","04h 56m 15s","2020-04-08","13.16325","-999","15.72","183.12","999","No","75.62","288.47","-0.0052659","08h 36m 54s","M90","-1.8904137","","10.2","","139.02","NGC4569,UGC7786","0","27x","31.5","2","0","210","23","100","0","12.613875","04h 58m 00s","","18h 20m 00s","9x4","","No","0","24.25","22.9260342","54.16","2020-04-09 19:49:31","11h 38m 52s","Galaxy","Rating:GD",""
"0","999","-12.46","","","","0","310.16","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.7421876","05h 10m 47s","04h 26m 15s","2020-04-08","14.49639","-999","16.8","182.23","999","No","76.83","285.7","-0.005209","08h 38m 18s","M91","-1.8705784","","10.9","","137.98","Missing Messier Object","0","27x","31.19","2","0","211","150","100","0","12.590697","04h 28m 00s","","18h 24m 00s","5x4","","No","0","25.59","22.8764461","55.5","2020-04-09 11:20:11","11h 37m 29s","Galaxy","Rating:GD",""
"0","1.3123396","49.6","","7.806","","0","284.86","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Her","8.966632","05h 10m 47s","20h 12m 47s","2020-06-19","43.1365","-999","65.85","250.62","0.3061024","No","34.86","68.34","-0.0015567","03h 56m 37s","M92","-1.2697619","","7.5","","116.37","NGC6341","47.0049744","28x","60.34","2","0","212","0","100","0","17.285391","-01h 00m 00s","","-01h 00m 00s","11","","No","0","74.37","21.3744046","84.14","2020-06-20 02:43:16","16h 19m 09s","Globular","Rating:EX","Yes"
"0","999","-59.35","","","","0","42.93","21mm (48X)","27.5","05h 30m 00s","Messier","","4","","Pup","2.2421876","05h 10m 47s","02h 56m 15s","2020-01-11","-23.85667","-999","-44.24","124.2","999","No","0.13","240.04","-0.0008865","-10h 30m 46s","M93","-1.4561712","","6.5","","79.79","NGC2447","0","28x","-29.25","3","0","213","0","100","0","7.741667","02h 58m 00s","","10h 20m 00s","22","","No","0","81.17","21.8404279","17.14","2020-01-26 11:25:39","06h 46m 32s","Open","Rating:EX",""
"0","4.7183239","11.99","","10","","0","321.29","21mm (48X)","27.5","19h 15m 00s","Messier","","6","","CVn","8.966632","05h 10m 47s","20h 12m 47s","2020-04-12","41.11999","-999","42.02","171.54","1.1004992","No","76.01","123.36","-0.0037052","08h 22m 51s","M94","-1.8546547","","8.9","","121.07","Croc's Eye Galaxy","37.4335057","27x","33","2","0","214","105","100","0","12.848073","-01h 00m 00s","","-01h 00m 00s","12x10","","No","0","50.1","22.8366367","82.12","2020-04-13 09:35:52","11h 52m 55s","Galaxy","Rating:VG","Yes"
"0","999","-26.12","","","","0","335.27","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Leo","2.3671875","05h 10m 47s","02h 48m 45s","2020-02-25","11.70355","-999","3.4","158.04","999","No","56.37","233.95","-0.004162","10h 29m 47s","M95","-1.9181013","","10.6","","114.76","NGC3351,UGC5850","0","27x","16.28","2","0","215","13","100","0","10.732705","02h 50m 00s","","16h 20m 00s","7x4","","No","0","43.89","22.9952534","52.7","2020-03-12 02:51:56","09h 46m 00s","Galaxy","Rating:GD",""
"0","999","-25.81","","","","0","334.58","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Leo","2.3671875","05h 10m 47s","02h 48m 45s","2020-02-26","11.82003","-999","3.76","158.63","999","No","57.01","234.44","-0.0042013","10h 26m 59s","M96","-1.8194238","","10.1","","115.37","NGC3368,UGC5882","0","27x","16.72","2","0","216","5","100","0","10.779361","02h 54m 00s","","16h 24m 00s","7x5","","No","0","43.33","22.7485594","52.82","2020-03-12 19:57:10","09h 48m 48s","Galaxy","Rating:GD",""
"0","3.3748115","17.07","","12.789","","0","342.41","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-03-04","55.01894","-999","45","142.66","0.7891519","No","57.05","148.49","-0.0020932","09h 58m 57s","M97","-1.9816258","","12","","100.12","Owl Nebula","41.1470982","27x","20.24","3","0","217","0","100","0","11.246606","-01h 00m 00s","","-01h 00m 00s","3","","No","0","68.75","23.1540644","83.98","2020-03-19 23:04:35","10h 16m 50s","P Neb","Rating:FR","Limit"
"0","999","-14.72","","","","0","315.03","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.2421876","05h 10m 47s","04h 56m 15s","2020-03-25","14.90021","-999","15.01","177.1","999","No","74.96","265.43","-0.0050669","08h 59m 56s","M98","-1.8661815","","10.9","","133.39","NGC4192,UGC7231","0","27x","28.67","2","0","218","155","100","0","12.230075","04h 58m 00s","","18h 05m 00s","9x2","","No","0","28.68","22.8654537","55.9","2020-04-03 23:15:44","11h 15m 50s","Galaxy","Rating:GD",""
"0","999","-14.56","","","","0","313.69","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.2421876","05h 10m 47s","04h 56m 15s","2020-03-26","14.41697","-999","15.07","178.45","999","No","75.19","270.43","-0.0051191","08h 54m 55s","M99","-1.7183595","","10.4","","134.68","Virgo Cluster Pinwheel/Coma Pinwheel Galaxy","0","27x","29.33","2","0","219","0","100","0","12.313758","04h 58m 00s","","18h 05m 00s","5x4","","No","0","27.58","22.4958988","55.42","2020-04-05 05:54:37","11h 20m 52s","Galaxy","Rating:GD",""
"0","999","-12.85","","","","0","313.52","21mm (48X)","27.5","05h 45m 00s","Messier","","6","","Com","0.2421876","05h 10m 47s","04h 56m 15s","2020-03-27","15.82258","-999","16.76","178.78","999","No","76.9","271.14","-0.005089","08h 50m 49s","M100","-1.8717169","","10.1","","134.74","Mirror of M99","0","27x","29.64","2","0","220","30","100","0","12.381933","04h 58m 00s","","18h 16m 00s","7x6","","No","0","28.22","22.8792923","56.82","2020-04-06 06:52:44","11h 24m 57s","Galaxy","Rating:GD",""
"0","2.0047223","29.83","","8.665","","0","320.19","21mm (48X)","27.5","19h 15m 00s","Messier","","2","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-05-01","54.34891","-999","59.8","174.37","0.4645465","No","59.77","102.04","-0.0025784","07h 10m 32s","M101","-2.3579571","","8.2","","113.91","Pinwheel Galaxy","44.9825104","27x","46.11","2","0","221","0","100","0","14.053472","-01h 00m 00s","","-01h 00m 00s","28","","No","0","63.49","24.0948928","84.65","2020-05-01 19:03:48","13h 05m 15s","Galaxy","Rating:VG","Yes"
"0","1.6307812","37.75","","11.181","","0","314.67","21mm (48X)","27.5","19h 15m 00s","Messier","","2","","Dra","8.966632","05h 10m 47s","20h 12m 47s","2020-05-17","55.76308","-999","67.1","186.85","0.3806708","No","52.49","92.03","-0.0021716","06h 07m 15s","M102","-1.7956009","","10.8","","113.17","Spindle Galaxy (duplicate of M101?)","46.0693786","27x","56.03","2","0","222","128","100","0","15.108213","-01h 00m 00s","","-01h 00m 00s","6x3","","No","0","67.92","22.6890021","83.24","2020-05-17 21:21:05","14h 08m 32s","Galaxy","Rating:FR","Yes"
"0","1.2584683","52.58","","7.295","","0","46.93","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","Cas","8.966632","05h 10m 47s","20h 12m 47s","2019-10-24","60.65","-999","46.26","49.39","0.2947166","No","-1.8","128.05","0.0035398","-04h 19m 39s","M103","-0.5276283","","7","","51.66","NGC581","47.0883881","28x","-77.89","3","0","223","0","100","0","1.556389","-01h 00m 00s","","-01h 00m 00s","6","","No","0","127.8","19.5190708","78.35","2019-10-24 02:07:53","00h 35m 25s","Open","Rating:VG","Limit"
"0","999","-33.47","","","","0","293.11","21mm (48X)","27.5","-01h 00m 00s","Messier","","6","","Vir","-99","-01h 00m 00s","-01h 00m 00s","2020-04-09","-11.62302","-999","-6.73","193.76","999","No","51.15","298.46","-0.0056789","08h 33m 45s","M104","-1.4090736","","9.2","","148.06","Sombrero Galaxy","0","27x","38.03","2","0","224","89","100","0","12.666518","06h 35m 00s","","16h 20m 00s","8x4","","No","0","10.49","21.7226839","29.38","2020-04-10 15:06:19","11h 42m 02s","Galaxy","Rating:VG",""
"0","999","-25.01","","","","0","334.55","21mm (48X)","27.5","05h 30m 00s","Messier","","5","","Leo","2.3671875","05h 10m 47s","02h 48m 45s","2020-02-26","12.58189","-999","4.57","158.58","999","No","57.63","233.49","-0.0041937","10h 25m 55s","M105","-1.7768429","","10.5","","115.37","NGC3379,UGC5902","0","27x","16.79","2","0","225","0","100","0","10.797119","02h 50m 00s","","16h 28m 00s","5x4","","No","0","43.44","22.6421073","53.58","2020-03-13 02:27:23","09h 49m 52s","Galaxy","Rating:GD",""
"0","3.9878145","14.32","","10.034","","0","329.6","21mm (48X)","27.5","19h 15m 00s","Messier","","6","","CVn","8.966632","05h 10m 47s","20h 12m 47s","2020-03-26","47.30444","-999","44.16","160.38","0.9340853","No","68.84","138.32","-0.003106","08h 54m 47s","M106","-1.871419","","9.1","","112.69","NGC4258,UGC7353","39.4412052","27x","29.31","2","0","226","150","100","0","12.316003","-01h 00m 00s","","-01h 00m 00s","17x6","","No","0","57.47","22.8785475","88.3","2020-04-05 06:43:57","11h 21m 00s","Galaxy","Rating:VG","Yes"
"0","22.2405268","2.58","","13.906","","0","246.65","21mm (48X)","27.5","19h 15m 00s","Messier","","7","","Oph","-99","-01h 00m 00s","-01h 00m 00s","2020-06-08","-13.05319","-999","8.76","248.46","3.9059466","No","23.01","3.37","-0.0039196","04h 41m 12s","M107","-2.1713258","","10","","154.93","NGC6171","5.6228494","27x","38.19","3","0","227","0","100","0","16.542206","10h 35m 00s","","20h 09m 00s","10","","No","0","47.27","23.6283145","27.95","2020-06-08 18:32:13","15h 34m 34s","Globular","Rating:VG","Limit"
"0","3.2913062","17.52","","11.37","","0","343.1","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-03-03","55.674","-999","45.29","141.59","0.7699972","No","56.25","148.31","-0.0020174","10h 02m 13s","M108","-1.7260355","","10.6","","99.36","NGC3556,UGC6225","41.378775","27x","19.77","2","0","228","80","100","0","11.191941","-01h 00m 00s","","-01h 00m 00s","8x2","","No","0","69.55","22.5150888","83.33","2020-03-19 03:03:22","10h 13m 33s","Galaxy","Rating:GD","Limit"
"0","3.1971007","18.07","","11.347","","0","335.71","21mm (48X)","27.5","19h 15m 00s","Messier","","1","","UMa","8.966632","05h 10m 47s","20h 12m 47s","2020-03-21","53.37464","-999","47.21","151.42","0.7472723","No","61.92","140.09","-0.0025008","09h 16m 09s","M109","-1.9298397","","10.6","","105.91","NGC3992,UGC6937","41.6319281","27x","26.9","2","0","229","68","100","0","11.959978","-01h 00m 00s","","-01h 00m 00s","7x4","","No","0","64.34","23.0245994","85.63","2020-03-30 20:20:31","10h 59m 38s","Galaxy","Rating:GD","Horz"
"0","1.2402947","53.69","","9.191","","0","81.58","21mm (48X)","27.5","19h 15m 00s","Messier","","3","","And","8.966632","05h 10m 47s","20h 12m 47s","2020-10-09","41.68536","-999","33.93","27.61","0.2907038","No","-21.14","120.72","0.0047678","-03h 26m 38s","M110","-2.0820583","","8.9","","41.83","Satellite Of Andromeda Galaxy","47.084615","27x","-60.35","2","0","230","170","100","0","0.672822","-01h 00m 00s","","-01h 00m 00s","19x11","","No","0","145.64","23.4051457","82.69","2020-10-09 20:17:38","23h 42m 24s","Galaxy","Rating:VG","Limit"
"0","999","-27.43","","","","0","302.45","","0","06h 00m 00s","","","6","","Vir","-99","-01h 00m 00s","-01h 00m 00s","2020-10-19","-2.01926","-999","0.91","187.21","999","No","60.31","291","-0.0055878","08h 45m 50s","Mars","999","","1.996","","143.55","","0","n/a","33.64","1","0","231","0","100","0","12.465205","05h 39m 00s","","16h 46m 00s","0.1","","No","0","14.65","13.4055667","38.98","1904-01-01 00:00:00","11h 29m 57s","Planet","",""
"0","999","-18.01","","","","0","261.36","","0","-01h 00m 00s","","","6","","Lib","-99","-01h 00m 00s","-01h 00m 00s","2019-11-02","-19.08622","-999","-2.6","225.92","999","No","35.5","338.17","-0.0052669","06h 23m 05s","Mercury","999","","0.085","","171.89","","0","n/a","43.34","5","0","232","0","100","0","14.844404","09h 58m 00s","","17h 54m 00s","0.1","","No","0","24.23","12.6752049","21.91","1904-01-01 00:00:00","13h 52m 42s","Planet","",""
"0","4.6827305","12.09","","-11.507","","0","87.11","","0","01h 45m 00s","","","3","","Ari","-99","-00h 00m 00s","-00h 00m 00s","2019-11-02","10.98072","-999","-5.13","43.47","1.0930675","No","-42.21","164.01","0.0053471","-05h 36m 35s","Moon","999","","-12.6","","0","","65.9509112","n/a","-41.87","1","0","233","0","100","0","2.838602","18h 57m 11s","","08h 04m 41s","0","","No","0","157.79","999","51.98","2019-11-12 15:43:45","-00h 41m 31s","Moon","","Limit"
"0","2.0587352","28.97","","8.142","","0","146.33","","0","19h 15m 00s","","","8","","Aqr","6.8494445","03h 03m 45s","20h 12m 47s","2020-09-20","-6.44284","-999","-1.06","346.14","0.4775169","No","-58.36","69.16","0.0046899","-01h 56m 52s","Neptune","999","","7.665","","57.37","","44.7591833","n/a","-21.47","1","0","234","0","100","0","23.176885","16h 39m 00s","","03h 13m 00s","0","","No","0","144.3","18.1019343","34.56","1904-01-01 00:00:00","22h 12m 39s","Planet","","Limit"
"0","6.8214924","8.07","","9.797","","0","43.37","21mm (48X)","27.5","04h 30m 00s","NGC","","4","","Aur","8.966632","05h 10m 47s","20h 12m 47s","2019-12-07","35.31667","-999","12.07","83.33","1.5968166","No","0.29","172.62","0.0026947","-08h 14m 16s","NGC1907","-1.1415219","","8.2","","43.2","NGC1907","31.6147504","28x","-33.51","4","0","235","0","100","0","5.466667","18h 50m 00s","","13h 01m 00s","7","","No","0","117.81","21.0538047","76.32","2019-12-22 18:13:54","04h 30m 02s","Open","Cl, pRi, pC, R, st 9...12","Limit"
"0","999","-25.06","","","","0","61.81","","0","04h 45m 00s","NGC","","4","","Ori","6.3671876","05h 10m 47s","22h 48m 45s","2019-12-11","-2.23333","-999","-25.59","84.9","999","No","-16.53","206.82","0.0023591","-08h 27m 52s","NGC2023","999","","","","44.6","NGC2023, HourseHead (B33)","0","n/a","-35.36","3","0","236","0","-1","0","5.693333","22h 50m 00s","","10h 01m 00s","10","","No","0","114.1","999","38.77","2019-12-26 05:14:45","04h 43m 38s","E Neb","HourseHead Neb., B* in M of L, lE neb",""
"0","999","-19.38","","","","0","355.45","21mm (48X)","27.5","05h 30m 00s","NGC","","5","","Leo","4.4921876","05h 10m 47s","00h 41m 15s","2020-02-07","21.5","-999","6.54","138.45","999","No","44.55","208.72","-0.0025715","11h 41m 32s","NGC2903","-1.9320669","","8.9","","95.52","NGC2903","0","27x","3.21","2","0","237","17","100","0","9.536667","00h 43m 00s","","15h 58m 00s","12","","No","0","63.56","23.0301672","62.5","2020-02-22 20:49:42","08h 34m 14s","Galaxy","cB, vL, E, gmbM, r, sp of 2",""
"0","1.737793","35.06","","5.005","","0","233.54","21mm (48X)","27.5","19h 15m 00s","NGC","","7","","Oph","3.4744445","23h 41m 15s","20h 12m 47s","2020-07-07","6.56667","-999","29.81","277.93","0.4054911","No","8.25","36.11","-0.0012035","02h 46m 02s","NGC6633","-0.8740533","","4.6","","123.14","NGC6633","45.7350701","28x","32.08","2","0","238","0","100","0","18.461666","10h 58m 00s","","23h 39m 00s","27","","No","0","77.98","20.3851333","47.57","2020-07-08 01:31:13","17h 29m 44s","Open","Cl, lC, st L","Yes"
"0","1.054786","71.43","","7.547","","0","250.36","21mm (48X)","27.5","19h 15m 00s","NGC","","7","","Cyg","8.966632","05h 10m 47s","20h 12m 47s","2020-07-26","40.18333","-999","60.07","310.92","0.2465652","No","8.48","73.97","0.0009423","01h 32m 26s","NGC6819","-0.4892658","","7.3","","95.71","NGC6819","47.8033414","28x","53.98","3","0","239","0","100","0","19.688334","07h 35m 00s","","05h 46m 00s","5","","No","0","99.39","19.4231645","81.18","2020-07-26 18:46:29","18h 43m 20s","Open","Cl, vL, vRi, st 11...15","Limit"
"0","1.0785404","67.98","","6.552","","0","203.52","21mm (48X)","27.5","19h 15m 00s","NGC","","8","","Vul","7.0994446","03h 18m 45s","20h 12m 47s","2020-08-08","28.3","-999","45.11","321.19","0.2520439","No","-7.17","69.9","0.0019982","00h 39m 08s","NGC6940","-1.6740492","","6.3","","88.22","NGC6940","47.7298224","28x","17.3","3","0","240","0","100","0","20.576666","11h 58m 00s","","03h 20m 00s","31","","No","0","110.25","22.385123","69.3","2020-08-09 08:07:03","19h 36m 38s","Open","Cl, vB, vL, vRi, cC, st pL","Limit"
